employee_id,month,active_days,logins,docs_created,docs_opened,docs_edited,searches,emails_filed,mobile_sessions,avg_search_latency_ms
VL-1025,2025-01,11,17,26,154,34,43,92,4,477
VL-1025,2025-02,14,24,24,131,33,71,95,6,506
VL-1025,2025-03,11,17,17,166,28,67,49,6,411
VL-1025,2025-04,11,15,18,168,21,65,54,7,472
VL-1025,2025-05,11,16,20,134,30,61,93,0,415
VL-1025,2025-06,15,19,34,183,58,103,96,1,486
VL-1025,2025-07,10,19,24,124,47,39,69,6,476
VL-1025,2025-08,11,17,19,127,32,39,60,8,444
VL-1025,2025-09,12,17,37,183,55,65,40,3,491
VL-1025,2025-10,11,15,20,110,33,34,55,2,535
VL-1025,2025-11,13,20,26,167,32,55,105,5,596
VL-1025,2025-12,10,16,24,120,45,67,74,5,426
VL-1025,2026-01,13,21,13,126,20,42,82,4,401
VL-1025,2026-02,15,23,34,189,47,88,97,0,555
VL-1025,2026-03,9,16,23,125,39,57,51,4,1357
VL-1025,2026-04,12,23,36,181,54,63,50,0,461
VL-1025,2026-05,10,15,9,92,12,35,34,1,528
VL-1025,2026-06,16,28,19,140,24,103,129,9,529
VL-1025,2026-07,14,27,27,139,46,76,114,7,470
VL-1025,2026-08,9,17,14,96,17,47,70,5,520
VL-1026,2024-03,7,13,7,64,11,44,25,0,455
VL-1026,2024-04,7,12,14,100,25,28,45,1,406
VL-1026,2024-05,10,13,16,143,25,36,70,0,481
VL-1026,2024-06,11,16,14,150,17,35,92,7,523
VL-1026,2024-07,11,16,18,106,22,39,56,1,524
VL-1026,2024-08,10,13,17,141,32,44,87,2,403
VL-1026,2024-09,12,21,36,185,48,76,72,0,503
VL-1026,2024-10,11,18,29,159,54,40,86,5,394
VL-1026,2024-11,8,15,11,89,19,30,48,5,433
VL-1026,2024-12,5,7,12,63,18,16,40,0,517
VL-1026,2025-01,14,23,17,164,27,68,97,8,514
VL-1026,2025-02,7,10,20,96,34,38,32,2,454
VL-1026,2025-03,7,9,14,83,19,36,62,0,393
VL-1026,2025-04,9,17,12,107,22,51,63,2,419
VL-1026,2025-05,11,19,13,138,25,50,59,5,449
VL-1026,2025-06,8,10,21,123,37,40,66,5,478
VL-1026,2025-07,18,30,26,180,47,57,147,4,401
VL-1026,2025-08,6,9,10,75,18,38,34,4,437
VL-1026,2025-09,12,19,30,162,37,56,102,6,479
VL-1026,2025-10,12,20,21,184,29,76,57,5,465
VL-1026,2025-11,7,13,8,72,11,39,25,4,598
VL-1026,2025-12,8,12,15,106,25,47,60,1,519
VL-1026,2026-01,8,13,16,108,22,32,27,4,544
VL-1026,2026-02,10,19,11,93,21,45,67,0,551
VL-1026,2026-03,12,22,28,140,40,51,68,5,1446
VL-1026,2026-04,10,19,24,135,33,57,67,7,456
VL-1026,2026-05,12,22,20,170,37,79,65,8,386
VL-1026,2026-06,8,15,14,73,20,53,54,6,375
VL-1026,2026-07,9,17,23,118,38,56,61,0,459
VL-1026,2026-08,13,25,22,157,34,75,77,5,466
VL-1027,2024-03,2,2,3,18,4,11,9,1,374
VL-1027,2024-04,3,5,3,30,4,18,9,2,524
VL-1027,2024-05,1,1,1,11,1,3,3,0,571
VL-1027,2024-06,3,4,6,40,11,20,20,0,509
VL-1027,2024-07,3,4,6,44,8,15,12,1,410
VL-1027,2024-08,1,1,2,13,3,4,8,0,465
VL-1027,2024-09,2,2,5,24,8,7,17,1,501
VL-1027,2024-10,1,1,1,11,1,4,5,0,490
VL-1027,2024-11,3,4,5,30,7,13,17,1,460
VL-1027,2024-12,1,1,2,15,3,5,7,0,468
VL-1027,2025-01,3,3,6,45,11,20,26,2,529
VL-1027,2025-02,3,4,4,35,7,12,9,1,560
VL-1027,2025-03,1,1,2,13,2,3,5,0,474
VL-1027,2025-04,2,3,2,16,3,6,6,1,453
VL-1027,2025-05,2,2,3,21,4,9,13,1,468
VL-1027,2025-06,2,2,2,24,3,7,12,1,452
VL-1027,2025-07,1,1,2,14,3,3,8,0,435
VL-1027,2025-08,2,3,3,27,5,10,17,1,500
VL-1027,2025-09,1,1,1,10,1,4,6,0,575
VL-1027,2025-10,2,3,2,18,3,12,11,1,396
VL-1027,2025-11,2,2,4,27,6,13,6,0,658
VL-1027,2025-12,2,3,3,22,3,12,16,1,550
VL-1027,2026-01,1,1,2,15,3,5,5,0,421
VL-1027,2026-02,2,3,4,29,7,11,10,0,472
VL-1027,2026-03,2,3,2,29,3,12,11,0,1376
VL-1027,2026-04,1,1,0,9,0,4,3,0,517
VL-1027,2026-05,2,3,4,29,6,6,11,0,525
VL-1027,2026-06,1,1,2,15,3,6,8,0,495
VL-1027,2026-07,1,1,1,13,1,6,8,0,479
VL-1027,2026-08,2,3,4,21,5,10,13,0,519
VL-1028,2024-03,1,1,1,9,1,4,3,0,498
VL-1028,2024-04,4,5,7,47,10,24,24,1,505
VL-1028,2024-05,2,3,3,19,3,11,16,1,519
VL-1028,2024-06,1,1,1,8,1,4,4,0,481
VL-1028,2024-07,2,2,2,24,3,8,8,0,452
VL-1028,2024-08,1,1,1,10,1,3,6,0,511
VL-1028,2024-09,1,1,2,14,2,6,3,0,461
VL-1028,2024-10,3,4,3,38,5,15,26,2,472
VL-1028,2024-11,2,3,3,29,4,12,11,0,473
VL-1028,2024-12,0,0,0,0,0,0,0,0,
VL-1028,2025-01,2,3,2,18,3,8,15,1,492
VL-1028,2025-02,0,0,0,0,0,0,0,0,
VL-1028,2025-03,1,1,1,11,1,5,5,0,446
VL-1028,2025-04,2,2,2,26,3,11,12,1,521
VL-1028,2025-05,3,5,5,30,6,18,9,0,526
VL-1028,2025-06,1,1,2,13,3,3,3,0,474
VL-1028,2025-07,1,1,2,10,3,5,4,0,449
VL-1028,2025-08,1,1,1,14,1,5,6,0,522
VL-1028,2025-09,1,1,2,15,3,3,7,0,558
VL-1028,2025-10,3,5,4,35,5,20,15,1,452
VL-1028,2025-11,1,1,2,14,3,4,7,0,613
VL-1028,2025-12,2,3,4,29,6,12,12,0,380
VL-1028,2026-01,2,3,2,22,2,13,9,0,481
VL-1028,2026-02,2,3,2,19,2,10,11,0,511
VL-1028,2026-03,2,3,2,19,3,8,9,1,1355
VL-1028,2026-04,2,3,4,31,5,9,7,0,506
VL-1028,2026-05,1,1,1,12,1,5,3,0,562
VL-1028,2026-06,3,4,3,44,4,9,9,0,450
VL-1028,2026-07,2,3,2,18,2,8,6,0,550
VL-1028,2026-08,2,3,4,28,6,13,13,0,444
VL-1029,2026-03,1,1,1,9,1,4,4,0,1362
VL-1029,2026-04,1,1,2,14,3,5,8,0,510
VL-1029,2026-05,1,1,1,14,1,4,4,0,512
VL-1029,2026-06,1,1,1,11,1,3,6,0,500
VL-1029,2026-07,1,1,1,11,1,4,5,0,467
VL-1029,2026-08,1,1,0,10,0,5,7,0,500
VL-1030,2024-03,10,18,23,116,40,51,71,6,506
VL-1030,2024-04,12,17,17,178,26,54,88,5,477
VL-1030,2024-05,13,15,32,192,56,70,65,2,516
VL-1030,2024-06,5,9,8,55,13,31,27,3,474
VL-1030,2024-07,12,22,30,168,46,73,41,0,423
VL-1030,2024-08,13,18,31,201,51,53,88,7,447
VL-1030,2024-09,8,10,10,69,15,55,55,2,469
VL-1030,2024-10,11,13,21,143,30,36,46,1,484
VL-1030,2024-11,6,10,11,84,15,18,32,0,513
VL-1030,2024-12,10,16,23,134,32,37,75,5,476
VL-1030,2025-01,12,21,16,177,28,53,76,8,451
VL-1030,2025-02,11,20,26,160,34,52,67,5,433
VL-1030,2025-03,14,16,13,144,22,58,98,4,442
VL-1030,2025-04,7,12,16,83,25,44,60,1,460
VL-1030,2025-05,14,18,23,144,37,82,98,2,458
VL-1030,2025-06,11,16,19,98,27,44,45,7,539
VL-1030,2025-07,11,18,17,137,24,51,36,6,539
VL-1030,2025-08,8,14,20,113,38,53,47,2,483
VL-1030,2025-09,13,17,34,197,59,60,43,8,488
VL-1030,2025-10,9,11,18,134,24,30,54,6,483
VL-1030,2025-11,15,23,19,151,29,86,93,4,575
VL-1030,2025-12,4,6,6,43,9,17,18,0,477
VL-1030,2026-01,9,13,14,124,16,43,71,0,429
VL-1030,2026-02,9,15,13,129,21,32,52,5,562
VL-1030,2026-03,17,28,41,217,67,86,80,8,1392
VL-1030,2026-04,10,16,14,140,19,38,31,2,455
VL-1030,2026-05,16,28,39,239,59,104,55,9,519
VL-1030,2026-06,5,6,4,50,5,29,24,3,500
VL-1030,2026-07,9,14,12,127,19,57,28,3,527
VL-1030,2026-08,9,10,11,114,20,42,70,2,525
VL-1031,2024-03,1,1,1,11,1,3,4,0,536
VL-1031,2024-04,1,1,1,9,1,5,3,0,478
VL-1031,2024-05,1,1,1,9,1,6,6,0,519
VL-1031,2024-06,1,1,1,10,1,6,5,0,452
VL-1031,2024-07,1,1,1,10,1,5,4,0,387
VL-1031,2024-08,2,2,1,18,1,9,17,0,484
VL-1031,2024-09,2,3,4,20,4,10,17,0,510
VL-1031,2024-10,1,1,1,11,1,4,8,0,501
VL-1031,2024-11,2,3,2,26,2,7,13,0,417
VL-1031,2024-12,1,1,1,10,1,3,6,0,503
VL-1031,2025-01,2,2,2,20,2,8,15,0,494
VL-1031,2025-02,1,1,1,10,1,4,6,0,482
VL-1031,2025-03,1,1,2,12,2,6,5,0,478
VL-1031,2025-04,1,1,1,9,1,4,3,0,521
VL-1031,2025-05,2,3,2,24,3,8,17,0,494
VL-1031,2025-06,1,1,1,14,1,5,6,0,539
VL-1031,2025-07,2,2,3,26,4,12,9,0,437
VL-1031,2025-08,2,3,2,17,3,11,11,1,519
VL-1031,2025-09,3,5,5,26,6,19,26,0,511
VL-1031,2025-10,2,3,3,17,4,11,12,0,470
VL-1031,2025-11,2,3,2,21,3,9,9,1,552
VL-1031,2025-12,3,5,5,46,7,19,25,1,535
VL-1031,2026-01,1,1,2,15,3,3,7,0,504
VL-1031,2026-02,1,1,1,13,1,4,8,0,484
VL-1031,2026-03,0,0,0,0,0,0,0,0,
VL-1031,2026-04,2,3,6,29,9,9,9,0,553
VL-1031,2026-05,2,3,2,22,3,8,12,1,491
VL-1031,2026-06,1,1,2,12,3,4,8,0,484
VL-1031,2026-07,1,1,1,9,1,5,7,0,458
VL-1031,2026-08,1,1,1,12,1,6,8,0,530
VL-1032,2024-03,13,15,23,142,30,76,113,1,571
VL-1032,2024-04,10,13,19,123,26,56,61,1,538
VL-1032,2024-05,15,25,37,205,53,64,129,4,474
VL-1032,2024-06,9,10,23,138,29,45,79,2,501
VL-1032,2024-07,11,21,18,139,26,69,72,5,558
VL-1032,2024-08,9,13,17,127,25,51,67,4,451
VL-1032,2024-09,12,16,20,166,31,55,68,2,487
VL-1032,2024-10,14,24,18,151,29,53,48,10,493
VL-1032,2024-11,8,13,13,87,22,35,37,4,428
VL-1032,2024-12,10,15,22,117,38,40,89,6,441
VL-1032,2025-01,12,16,14,108,25,67,81,8,546
VL-1032,2025-02,9,17,12,91,23,27,54,3,435
VL-1032,2025-03,9,10,12,86,18,36,47,2,542
VL-1032,2025-04,12,15,25,158,30,80,104,1,510
VL-1032,2025-05,8,15,10,67,13,38,32,2,451
VL-1032,2025-06,5,6,9,55,15,18,41,3,548
VL-1032,2025-07,15,24,27,201,49,80,60,11,418
VL-1032,2025-08,7,9,9,102,17,35,34,5,359
VL-1032,2025-09,16,30,31,211,51,60,59,0,535
VL-1032,2025-10,9,16,19,134,36,57,47,0,533
VL-1032,2025-11,12,23,29,152,36,46,98,5,721
VL-1032,2025-12,10,15,14,92,24,40,82,4,518
VL-1032,2026-01,9,11,10,109,15,31,30,0,509
VL-1032,2026-02,9,15,22,132,30,41,51,3,486
VL-1032,2026-03,12,23,24,135,34,58,103,8,1287
VL-1032,2026-04,17,23,47,256,67,56,88,12,437
VL-1032,2026-05,13,16,18,171,35,86,57,1,439
VL-1032,2026-06,12,21,19,180,35,83,90,6,421
VL-1032,2026-07,16,31,26,194,40,87,140,5,550
VL-1032,2026-08,10,16,9,97,16,69,85,2,421
VL-1033,2024-03,6,11,11,62,17,25,51,3,473
VL-1033,2024-04,9,15,18,92,32,58,70,3,423
VL-1033,2024-05,11,19,20,152,30,64,51,0,495
VL-1033,2024-06,11,13,19,113,35,72,83,8,559
VL-1033,2024-07,11,21,21,116,29,51,89,1,490
VL-1033,2024-08,10,13,14,108,24,50,61,7,484
VL-1033,2024-09,13,17,17,124,24,76,97,3,541
VL-1033,2024-10,11,16,18,114,33,63,55,5,489
VL-1033,2024-11,12,15,16,153,21,49,53,5,462
VL-1033,2024-12,8,14,12,87,18,46,51,2,523
VL-1033,2025-01,6,10,5,58,7,19,33,4,500
VL-1033,2025-02,12,14,24,151,46,79,73,4,477
VL-1033,2025-03,13,16,13,145,16,69,50,3,436
VL-1033,2025-04,10,12,11,85,18,54,33,7,504
VL-1033,2025-05,14,19,11,124,17,77,76,2,565
VL-1033,2025-06,13,25,24,125,37,85,41,9,527
VL-1033,2025-07,16,30,21,157,41,74,106,9,541
VL-1033,2025-08,5,6,13,77,21,16,33,1,404
VL-1033,2025-09,10,13,13,89,17,41,42,0,451
VL-1033,2025-10,9,17,12,133,23,39,58,5,519
VL-1033,2025-11,12,18,32,164,50,45,89,1,648
VL-1033,2025-12,11,18,27,167,45,56,68,6,440
VL-1033,2026-01,8,15,8,73,11,36,40,3,526
VL-1033,2026-02,12,20,10,108,12,53,48,4,536
VL-1033,2026-03,9,15,24,117,40,55,48,3,1409
VL-1033,2026-04,12,18,26,164,49,41,48,7,536
VL-1033,2026-05,10,18,10,93,16,55,36,3,537
VL-1033,2026-06,9,16,17,113,29,56,42,0,467
VL-1033,2026-07,13,22,28,173,55,47,69,2,443
VL-1033,2026-08,15,22,19,176,24,92,130,7,481
VL-1034,2026-01,9,11,25,133,44,32,44,5,505
VL-1034,2026-02,7,12,14,87,27,29,62,1,532
VL-1034,2026-03,7,12,16,101,22,41,34,4,1345
VL-1034,2026-04,7,12,17,85,32,26,54,3,536
VL-1034,2026-05,5,6,9,66,15,27,16,0,551
VL-1034,2026-06,6,11,9,62,13,24,30,3,559
VL-1034,2026-07,10,12,27,141,35,41,80,2,474
VL-1034,2026-08,5,6,6,42,9,21,18,1,462
VL-1035,2024-03,11,19,21,170,32,53,62,6,489
VL-1035,2024-04,10,18,8,86,11,51,57,6,478
VL-1035,2024-05,17,32,44,234,54,70,53,0,530
VL-1035,2024-06,9,14,15,100,23,45,78,4,443
VL-1035,2024-07,12,20,35,181,47,77,87,8,473
VL-1035,2024-08,14,26,11,119,16,46,123,1,513
VL-1035,2024-09,14,25,21,162,40,79,68,8,446
VL-1035,2024-10,12,17,23,123,40,80,103,8,534
VL-1035,2024-11,10,12,18,127,25,49,62,3,453
VL-1035,2024-12,6,9,12,68,21,21,29,3,421
VL-1035,2025-01,11,18,17,111,25,74,82,2,508
VL-1035,2025-02,12,20,26,137,38,37,96,0,478
VL-1035,2025-03,13,17,20,111,29,72,108,8,546
VL-1035,2025-04,11,20,16,131,31,33,92,5,435
VL-1035,2025-05,8,14,12,112,20,46,50,2,494
VL-1035,2025-06,11,13,12,117,21,56,84,7,379
VL-1035,2025-07,7,13,11,89,14,33,21,0,531
VL-1035,2025-08,13,24,22,148,37,59,56,2,506
VL-1035,2025-09,8,14,13,117,20,25,57,0,428
VL-1035,2025-10,12,21,19,118,23,70,86,3,502
VL-1035,2025-11,10,18,24,149,37,38,79,5,564
VL-1035,2025-12,8,14,12,91,22,34,67,1,450
VL-1035,2026-01,6,7,14,78,18,30,40,0,517
VL-1035,2026-02,7,9,9,98,16,43,36,3,472
VL-1035,2026-03,7,11,9,60,17,40,44,2,1401
VL-1035,2026-04,12,21,27,173,46,82,56,9,499
VL-1035,2026-05,10,17,31,152,54,43,51,6,461
VL-1035,2026-06,12,23,16,108,26,78,61,4,487
VL-1035,2026-07,7,9,9,73,14,21,36,0,533
VL-1035,2026-08,10,17,11,111,15,67,47,7,489
VL-1036,2024-03,12,20,15,156,19,51,99,6,541
VL-1036,2024-04,10,19,14,106,17,32,60,7,473
VL-1036,2024-05,15,21,23,135,32,104,97,1,467
VL-1036,2024-06,8,12,14,85,16,31,44,3,454
VL-1036,2024-07,12,15,11,101,13,59,90,3,395
VL-1036,2024-08,14,21,17,134,29,46,97,1,395
VL-1036,2024-09,9,15,13,103,20,53,68,5,509
VL-1036,2024-10,12,22,19,166,27,52,97,2,476
VL-1036,2024-11,10,13,11,103,21,58,50,6,491
VL-1036,2024-12,8,15,16,101,29,55,31,2,549
VL-1036,2025-01,11,13,18,138,26,53,65,1,497
VL-1036,2025-02,15,26,31,191,59,94,112,3,447
VL-1036,2025-03,13,25,15,153,20,75,95,7,548
VL-1036,2025-04,9,12,14,131,27,53,70,0,512
VL-1036,2025-05,7,13,10,67,17,45,24,5,443
VL-1036,2025-06,11,19,28,169,38,44,71,7,467
VL-1036,2025-07,14,25,31,196,58,84,53,2,456
VL-1036,2025-08,15,22,44,219,56,71,130,4,517
VL-1036,2025-09,12,20,24,117,31,53,87,3,522
VL-1036,2025-10,15,24,32,210,60,68,73,5,516
VL-1036,2025-11,12,19,21,109,38,53,39,7,632
VL-1036,2025-12,12,17,23,151,45,66,73,0,511
VL-1036,2026-01,7,13,19,96,34,26,62,3,535
VL-1036,2026-02,15,22,25,148,48,73,85,11,494
VL-1036,2026-03,14,21,40,210,65,94,48,7,1330
VL-1036,2026-04,10,18,13,100,20,40,87,4,422
VL-1036,2026-05,10,13,26,141,37,60,34,0,550
VL-1036,2026-06,12,16,17,147,31,45,77,7,527
VL-1036,2026-07,9,11,16,107,25,48,48,6,539
VL-1036,2026-08,10,16,15,102,26,63,88,6,585
VL-1037,2025-08,7,10,11,105,15,22,42,0,559
VL-1037,2025-09,4,7,9,56,10,26,12,2,477
VL-1037,2025-10,5,7,8,67,13,34,16,0,498
VL-1037,2025-11,8,15,14,117,19,46,67,0,587
VL-1037,2025-12,6,10,14,73,26,24,31,2,465
VL-1037,2026-01,6,11,10,58,19,36,50,4,553
VL-1037,2026-02,8,12,11,93,14,51,57,2,376
VL-1037,2026-03,5,7,12,75,23,22,17,0,1350
VL-1037,2026-04,5,8,8,61,10,22,17,3,478
VL-1037,2026-05,7,8,14,108,23,47,44,2,456
VL-1037,2026-06,6,9,13,90,21,26,29,3,494
VL-1037,2026-07,6,8,5,55,6,41,41,4,473
VL-1037,2026-08,4,6,7,34,11,16,14,0,471
VL-1038,2024-03,11,15,15,124,26,56,54,1,517
VL-1038,2024-04,10,18,15,140,26,69,55,6,483
VL-1038,2024-05,13,22,23,177,27,70,46,0,419
VL-1038,2024-06,8,10,18,124,29,34,71,2,477
VL-1038,2024-07,8,10,10,99,12,52,68,2,445
VL-1038,2024-08,10,18,15,128,23,34,80,3,419
VL-1038,2024-09,9,16,14,135,25,56,38,3,442
VL-1038,2024-10,12,20,19,133,31,82,54,8,528
VL-1038,2024-11,7,12,15,105,23,38,44,2,493
VL-1038,2024-12,8,10,9,78,13,43,65,2,409
VL-1038,2025-01,9,14,21,109,33,53,49,1,482
VL-1038,2025-02,11,15,10,107,18,69,49,6,460
VL-1038,2025-03,10,19,19,93,26,67,83,6,465
VL-1038,2025-04,13,17,24,130,35,90,116,7,482
VL-1038,2025-05,14,26,19,143,33,58,71,6,500
VL-1038,2025-06,12,16,16,126,30,59,56,5,505
VL-1038,2025-07,13,20,35,170,68,63,109,4,530
VL-1038,2025-08,11,14,24,141,39,69,53,1,417
VL-1038,2025-09,8,14,17,88,20,24,62,6,451
VL-1038,2025-10,9,15,19,130,36,40,64,6,499
VL-1038,2025-11,6,10,8,68,11,27,51,4,606
VL-1038,2025-12,8,15,16,109,25,54,34,1,427
VL-1038,2026-01,11,20,16,115,29,35,65,3,517
VL-1038,2026-02,8,15,18,102,33,51,52,3,489
VL-1038,2026-03,9,16,11,84,16,29,32,6,1395
VL-1038,2026-04,15,22,25,204,40,87,92,5,438
VL-1038,2026-05,11,20,18,113,34,64,55,7,466
VL-1038,2026-06,13,15,20,109,30,72,112,1,522
VL-1038,2026-07,11,20,20,134,39,62,78,3,479
VL-1038,2026-08,9,15,11,118,17,44,27,5,421
VL-1039,2024-03,2,3,4,31,5,11,6,0,510
VL-1039,2024-04,2,3,4,23,6,13,15,0,459
VL-1039,2024-05,0,0,0,0,0,0,0,0,
VL-1039,2024-06,1,1,1,12,1,3,6,0,453
VL-1039,2024-07,1,1,1,12,1,3,4,0,469
VL-1039,2024-08,1,1,1,9,1,5,5,0,409
VL-1039,2024-09,1,1,1,8,1,6,4,0,489
VL-1039,2024-10,1,1,0,9,0,6,6,0,474
VL-1039,2024-11,2,2,2,24,3,11,10,0,446
VL-1039,2024-12,2,3,3,18,4,10,13,0,557
VL-1039,2025-01,2,2,2,23,2,10,11,0,536
VL-1039,2025-02,1,1,2,15,2,3,5,0,485
VL-1039,2025-03,3,5,6,31,8,13,15,1,474
VL-1039,2025-04,2,2,4,29,5,10,7,0,476
VL-1039,2025-05,0,0,0,0,0,0,0,0,
VL-1039,2025-06,3,4,5,34,9,13,9,1,487
VL-1039,2025-07,3,4,5,25,6,17,15,1,496
VL-1039,2025-08,2,3,4,26,6,9,15,0,451
VL-1039,2025-09,2,3,4,25,6,7,10,0,461
VL-1039,2025-10,1,1,1,9,1,3,3,0,461
VL-1039,2025-11,2,2,3,22,4,12,15,1,660
VL-1039,2025-12,1,1,1,15,1,6,6,0,490
VL-1039,2026-01,1,1,2,13,2,6,5,0,488
VL-1039,2026-02,1,1,2,13,3,3,3,0,442
VL-1039,2026-03,2,2,3,22,5,8,16,0,1278
VL-1039,2026-04,2,3,5,27,6,11,11,0,465
VL-1039,2026-05,2,2,3,24,4,12,7,0,467
VL-1039,2026-06,1,1,1,12,1,4,4,0,460
VL-1039,2026-07,2,3,3,17,3,8,8,0,406
VL-1039,2026-08,1,1,1,9,1,6,3,0,585
VL-1040,2024-03,17,31,45,253,62,87,103,12,517
VL-1040,2024-04,10,12,12,89,23,44,51,3,424
VL-1040,2024-05,11,21,28,143,35,44,71,1,457
VL-1040,2024-06,14,21,24,205,29,50,51,7,447
VL-1040,2024-07,15,23,17,183,28,89,49,2,409
VL-1040,2024-08,10,16,24,131,46,32,38,4,447
VL-1040,2024-09,11,14,19,164,24,60,89,3,443
VL-1040,2024-10,7,13,18,94,29,42,36,0,532
VL-1040,2024-11,2,3,3,23,5,11,8,0,505
VL-1040,2024-12,7,11,13,75,21,24,32,0,488
VL-1040,2025-01,11,15,23,125,45,63,35,8,472
VL-1040,2025-02,10,13,13,132,16,34,58,7,496
VL-1040,2025-03,13,20,19,122,24,81,102,1,435
VL-1040,2025-04,11,17,29,153,49,41,40,7,455
VL-1040,2025-05,8,15,11,83,17,39,66,0,443
VL-1040,2025-06,11,20,28,141,43,50,67,1,535
VL-1040,2025-07,8,13,12,118,17,27,63,0,467
VL-1040,2025-08,9,16,17,86,29,39,52,2,503
VL-1040,2025-09,12,17,13,140,17,70,52,2,499
VL-1040,2025-10,8,12,13,120,17,53,45,5,436
VL-1040,2025-11,9,17,12,77,21,53,65,0,581
VL-1040,2025-12,8,10,16,124,27,24,47,0,396
VL-1040,2026-01,8,14,8,69,13,55,63,1,538
VL-1040,2026-02,11,16,12,130,21,40,51,2,448
VL-1040,2026-03,6,8,18,93,24,19,33,3,1355
VL-1040,2026-04,15,21,20,135,24,55,116,1,494
VL-1040,2026-05,11,15,24,153,29,33,60,1,535
VL-1040,2026-06,8,13,9,93,13,25,29,2,470
VL-1040,2026-07,11,17,32,163,45,51,44,1,539
VL-1040,2026-08,13,21,13,111,20,73,114,10,526
VL-1150,2024-03,10,12,48,191,91,63,60,0,464
VL-1150,2024-04,17,29,145,517,249,205,170,5,576
VL-1150,2024-05,19,30,57,365,68,118,98,4,485
VL-1150,2024-06,21,30,104,434,133,213,235,3,430
VL-1150,2024-07,14,19,78,276,147,158,179,1,451
VL-1150,2024-08,17,28,143,444,177,112,196,0,534
VL-1150,2024-09,11,15,51,239,93,65,108,4,406
VL-1150,2024-10,11,21,76,236,127,97,123,2,485
VL-1150,2024-11,11,13,104,316,163,107,78,1,443
VL-1150,2024-12,14,24,40,268,71,124,71,4,564
VL-1150,2025-01,12,18,56,292,76,140,146,2,451
VL-1150,2025-02,17,28,132,380,240,166,112,1,421
VL-1150,2025-03,16,25,58,294,88,162,110,6,450
VL-1150,2025-04,15,20,86,267,168,170,98,6,490
VL-1150,2025-05,15,28,83,465,143,107,122,4,591
VL-1150,2025-06,13,24,37,250,66,122,90,1,463
VL-1150,2025-07,18,28,60,336,108,205,173,8,428
VL-1150,2025-08,11,19,67,247,115,120,68,0,498
VL-1150,2025-09,15,28,90,328,160,128,128,3,403
VL-1150,2025-10,19,35,76,494,135,137,201,6,473
VL-1150,2025-11,22,26,123,614,150,212,329,3,593
VL-1150,2025-12,16,23,67,315,118,132,143,3,452
VL-1150,2026-01,20,34,96,530,122,243,289,7,451
VL-1150,2026-02,22,43,168,685,319,263,181,0,404
VL-1150,2026-03,15,26,53,333,78,102,130,0,1431
VL-1150,2026-04,21,30,141,424,170,262,314,4,467
VL-1150,2026-05,15,27,60,339,83,173,79,2,523
VL-1150,2026-06,14,20,79,441,140,135,127,1,414
VL-1150,2026-07,20,36,133,605,178,210,284,9,540
VL-1150,2026-08,11,14,87,297,157,134,58,1,463
VL-1151,2024-03,22,39,157,590,205,265,270,9,481
VL-1151,2024-04,15,23,94,328,120,111,121,5,397
VL-1151,2024-05,14,22,92,438,176,78,158,2,549
VL-1151,2024-06,14,19,90,278,111,85,125,1,495
VL-1151,2024-07,14,19,63,332,86,132,182,2,463
VL-1151,2024-08,14,26,92,402,174,151,79,1,511
VL-1151,2024-09,15,22,91,269,164,89,126,3,434
VL-1151,2024-10,8,10,61,196,97,54,64,1,464
VL-1151,2024-11,11,21,59,332,102,73,100,3,414
VL-1151,2024-12,11,20,42,283,83,91,139,1,518
VL-1151,2025-01,19,28,146,488,278,237,145,1,542
VL-1151,2025-02,19,33,119,396,220,188,158,2,531
VL-1151,2025-03,13,21,73,285,119,95,174,3,422
VL-1151,2025-04,18,24,87,358,142,220,117,8,462
VL-1151,2025-05,18,35,78,376,140,109,233,5,457
VL-1151,2025-06,22,30,172,689,260,267,256,2,516
VL-1151,2025-07,18,23,117,452,173,224,242,6,481
VL-1151,2025-08,12,16,60,282,75,136,70,4,437
VL-1151,2025-09,22,29,206,683,265,121,114,1,472
VL-1151,2025-10,15,28,82,287,101,183,176,6,516
VL-1151,2025-11,10,16,76,222,136,89,115,0,596
VL-1151,2025-12,14,22,72,329,136,83,74,1,477
VL-1151,2026-01,22,42,93,449,149,147,283,6,507
VL-1151,2026-02,16,28,46,295,77,109,226,2,464
VL-1151,2026-03,21,27,192,574,304,239,130,3,1359
VL-1151,2026-04,19,27,168,560,265,120,213,6,449
VL-1151,2026-05,14,22,137,439,179,82,131,0,481
VL-1151,2026-06,17,32,110,405,138,157,141,4,446
VL-1151,2026-07,13,22,99,358,162,108,181,1,494
VL-1151,2026-08,18,34,125,452,204,162,109,3,497
VL-1152,2024-03,8,11,27,172,46,47,60,2,445
VL-1152,2024-04,16,21,98,405,118,131,104,4,476
VL-1152,2024-05,16,25,144,519,252,193,125,6,410
VL-1152,2024-06,8,10,33,146,53,68,116,3,480
VL-1152,2024-07,16,26,145,518,220,193,183,0,466
VL-1152,2024-08,10,17,99,291,186,82,68,3,516
VL-1152,2024-09,12,22,60,282,72,110,169,3,490
VL-1152,2024-10,17,33,127,438,169,121,161,5,502
VL-1152,2024-11,19,35,85,406,160,155,255,1,440
VL-1152,2024-12,14,20,68,444,133,110,167,6,456
VL-1152,2025-01,19,25,173,542,319,172,188,0,432
VL-1152,2025-02,13,20,61,275,114,80,73,4,401
VL-1152,2025-03,17,33,105,488,183,209,213,8,451
